Region,Zone,Woreda,Pcode,Total Population,IDPs (Acute),Non-Displaced (Acute),TOTAL (Acute),IDPs (Moderate),Non-Displaced (Moderate),TOTAL (Moderate),Grand Total,IDP Male Children,IDP Female Children,IDP Male Adult,IDP Female Adult,IDP Male Elderly,IDP Female Elderly,IDP Male Children2,IDP Female Children2,IDP Male Adult2,IDP Female Adult2,IDP Male Elderly2,IDP Female Elderly2,ND Male Children,ND Female Children,ND Male Adult,ND Female Adult,ND Male Elderly,ND Female Elderly,ND Male Children2,ND Female Children3,ND Male Adult4,ND Female Adult5,ND Male Elderly6,ND Female Elderly7
Oromia,Bale,Goro (Bale),ET041116,112942.2318,0,416.3,416.3,0,2315.15,2315.15,2731.45,0,0,0,0,0,0,0,0,0,0,0,0,112.8048352,107.8341648,89.71176989,85.75868011,10.32270662,9.867843382,627.3363301,599.6931699,498.9099305,476.9257945,57.40719248,54.87758252
Oromia,Bale,Rayitu,ET041117,45028.63487,2822,3402.58756,6224.58756,10368,6806.541016,17174.54102,23399.12858,591.7855951,683.5701289,640.7801365,646.7707354,135.430326,123.6630781,2174.214405,2511.429871,2354.219864,2376.229265,497.569674,454.3369219,917.8712925,885.5001142,729.9674524,704.223204,83.99388242,81.03161422,1836.111045,1771.355694,1460.227935,1408.729104,168.0214824,162.0957569
Oromia,Bale,Seweyna,ET041118,88764.99761,8515,6558.87595,15073.87595,10946,12969.62402,23915.62402,38989.49997,1991.252505,1919.058116,1901.993988,1915.995324,402.9759519,383.7241149,2559.747495,2466.941884,2445.006012,2463.004676,518.0240481,493.2758851,1742.649355,1733.554899,1385.89944,1378.666773,159.468856,158.6366276,3445.942124,3427.958605,2740.499255,2726.197268,315.3362132,313.6905516
Oromia,Bale,Robe Town,ET041119,69933.22311,11,0,11,143,699.3322311,842.3322311,853.3322311,1.285714286,1.428571429,4.785714286,3.5,0,0,16.71428571,18.57142857,62.21428571,45.5,0,0,0,0,0,0,0,0,188.2626884,182.3833941,149.7221192,145.0464162,17.22781205,16.68980115
Oromia,Bale,Goba Town,ET041120,50462.15741,54,0,54,0,504.6215741,504.6215741,558.6215741,9,6,24,13,2,0,0,0,0,0,0,0,0,0,0,0,0,0,126.7889871,140.6604472,100.8331284,111.8648651,11.60238844,12.8717579
Oromia,Bale,Dawe Ketchen,ET041121,41326.86056,0,2883.671995,2883.671995,0,5344.262196,5344.262196,8227.934191,0,0,0,0,0,0,0,0,0,0,0,0,801.8532055,726.492952,637.700238,577.7675081,73.37713296,66.48095882,1486.061445,1346.397519,1181.839432,1070.767083,135.9886417,123.2080748
Oromia,Bale,Dinsho,ET041122,52916.47169,0,0,0,0,529.1647169,529.1647169,529.1647169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.0557163,142.4015837,109.7933668,113.2495614,12.63340045,13.03108832
Oromia,Bale,Ginir Town,ET041198,26947.81626,183,0,183,283,269.4781626,552.4781626,735.4781626,34.16523605,36.12875536,39.27038627,71.86480687,1.570815451,0,52.83476395,55.87124464,60.72961373,111.1351931,2.429184549,0,0,0,0,0,0,0,73.02350827,69.7999179,58.07435611,55.51068943,6.682339908,6.387350978
Oromia,West Guji,Bule Hora,ET041206,263632.4907,43261,5148.130295,48409.13029,25765,3377.057251,29142.05725,77551.18755,12550.37337,13154.89428,7172.733347,7499.43425,1433.511937,1450.052816,7474.639279,7834.674445,4271.872465,4466.446071,853.7582364,863.6095054,1356.096896,1372.41216,1078.480833,1091.456086,124.0956594,125.5886599,889.5689491,900.2713938,707.4590793,715.9705519,81.403951,82.38332566
Oromia,Borena ,Yabelo,ET041207,57986.21091,0,15549.29579,15549.29579,0,14869.77734,14869.77734,30419.07314,0,0,0,0,0,0,0,0,0,0,0,0,4022.541558,4218.585212,3199.058993,3354.969183,368.100501,386.0403449,3846.752813,4034.22918,3059.25719,3208.353961,352.0141725,369.1700287
Oromia,Borena ,Arero,ET041208,47395.35123,2134,2043.094326,4177.094326,15295,3048.928986,18343.92899,22521.02331,650.6440989,698.8853061,275.6115669,316.0166389,72.97400884,119.8683803,4663.355901,5009.114694,1975.388433,2264.983361,523.0259912,859.1316197,539.801594,543.0383986,429.2950413,431.869217,49.39693832,49.69313647,805.5510243,810.3813384,640.6410505,644.4825172,73.71551826,74.15753757
Oromia,Finfine Special,Dukem,ET041208O,12398,0,0,0,0,123.98,123.98,123.98,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35.4358,30.2736,28.18149,24.07608,3.24271,2.77032
Oromia,Borena ,Moyale (Oromia),ET041210,38043.37994,76539,6767.236219,83306.23622,5804,24940.2635,30744.2635,114050.4997,21165.04172,24810.59699,11712.81031,12670.21008,2545.939801,3634.401103,1604.958284,1881.403009,888.1896943,960.7899154,193.0601994,275.5988973,1833.908783,1752.726413,1458.476514,1393.913553,167.8199547,160.3910019,6758.766328,6459.573327,5375.132089,5137.188976,618.490881,591.1118988
Oromia,Borena ,Dire,ET041211,50411.69872,0,7085.428126,7085.428126,0,3340.615797,3340.615797,10426.04392,0,0,0,0,0,0,0,0,0,0,0,0,1882.084079,1873.192828,1496.789508,1489.718447,172.2284487,171.4148154,887.359196,883.1671766,705.7017002,702.3678584,81.20173774,80.81812843
Oromia,Borena ,Teltale,ET041212,74668.2647,0,5748.622109,5748.622109,0,9191.632023,9191.632023,14940.25413,0,0,0,0,0,0,0,0,0,0,0,0,1556.754611,1490.015107,1238.060507,1184.983712,142.4577333,136.350439,2489.138313,2382.42666,1979.569432,1894.703466,227.779638,218.0145151
Oromia,West Guji,Abaya,ET041213,138993.0895,10110,3873.139379,13983.13938,28302,5394.194116,33696.19412,47679.33349,2932.994493,3074.269693,1676.251916,1752.601194,335.0085686,338.8741354,8210.64393,8606.130647,4692.510557,4906.243225,937.8251739,948.6464669,1033.147681,1019.61619,821.6448064,810.8834418,94.54275945,93.30450042,1438.884221,1420.03866,1144.320187,1129.332632,131.6714806,129.946934
Oromia,West Guji,Dugda Dawa,ET041215,91383.45439,0,4659.036329,4659.036329,0,4907.459728,4907.459728,9566.496058,0,0,0,0,0,0,0,0,0,0,0,0,1248.75184,1220.537414,993.1111332,970.6726796,114.272574,111.6906879,1315.336248,1285.617408,1046.064582,1022.429693,120.3656755,117.6461213
Oromia,Borena ,Miyo,ET041216,54238.09613,0,3629.431812,3629.431812,0,4927.478267,4927.478267,8556.910079,0,0,0,0,0,0,0,0,0,0,0,0,941.1235894,982.4752707,748.4596093,781.3458993,86.12168696,89.90575591,1277.711299,1333.852183,1016.142099,1060.789991,116.9226377,122.0600582
Oromia,East Shewa,Zeway/Batu/Town/,ET041216O,75618.84858,0,0,0,0,756.1884858,756.1884858,756.1884858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210.0787445,190.701153,167.0720581,151.6613887,19.22418699,17.45095457
Oromia,West Guji,Gelana (West Guji),ET041217,96067.99717,16541,4257.091996,20798.092,45509,5377.132195,50886.1322,71684.22419,4798.680703,5029.821463,2742.520568,2867.435841,548.10848,554.432945,13202.53673,13838.47077,7545.454841,7889.13232,1508.002468,1525.402871,1139.273752,1116.985006,906.0450687,888.3192075,104.2542962,102.2146656,1439.016487,1410.863576,1144.425376,1122.035844,131.6835842,129.1073272
Oromia,West Guji,Melka Soda,ET041218,77640.64007,12112,2620.295483,14732.29548,6043,2205.022646,8248.022646,22980.31813,3484.493308,3711.989424,2000.097824,2186.898155,290.8748003,437.6464886,1738.506692,1852.010576,997.9021757,1091.101845,145.1251997,218.3535114,699.0779869,689.678619,555.9648518,548.4896941,63.97223087,63.11210004,588.2858642,580.3761383,467.853758,461.5632873,53.83370644,53.1098919
Oromia,Borena ,Dilo,ET041219,16143.31678,0,191.9038296,191.9038296,0,309.5608969,309.5608969,501.4647265,0,0,0,0,0,0,0,0,0,0,0,0,50.72842126,50.98060844,40.343452,40.54401218,4.642129115,4.665206621,81.83023555,82.23703978,65.07819676,65.40172126,7.488238536,7.525464961
Oromia,Borena ,Dhas,ET041220,25839.15972,1020,830.1657454,1850.165745,7787,1881.768634,9668.768634,11518.93438,283.8673782,297.6495969,136.3165664,163.5335529,70.41671398,68.21619167,2167.132622,2272.350403,1040.683434,1248.466447,537.583286,520.7838083,216.6384385,223.3494066,172.2888714,177.6259903,19.82446088,20.43857777,491.0626832,506.2746928,390.5338132,402.631666,44.93686818,46.32891056
Oromia,Borena ,Gomole,ET041223,30462.82569,2042,0,2042,0,304.6282569,304.6282569,2346.628257,580,744,252,315,63,88,0,0,0,0,0,0,0,0,0,0,0,0,84.36286538,77.09011079,67.09235426,61.30845603,7.719998058,7.054472402
Oromia,Borena ,Guchi,ET041290,22085.83087,13242,0,13242,97086,220.8583087,97306.85831,110548.8583,3792.996193,4559.589025,1670.132967,2020.962911,518.5033718,679.8155319,27809.00381,33429.41097,12244.86703,14817.03709,3801.496628,4984.184468,0,0,0,0,0,0,60.42315485,56.63174876,48.053509,45.03826812,5.529288699,5.182339273
Oromia,Borena ,Dubluk,ET041291,30327.34869,0,0,0,0,303.2734869,303.2734869,303.2734869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84.18335835,76.55158969,66.94959537,60.88017935,7.703571472,7.005192641
Oromia,West Guji,Suro Berguda,ET041294,40875.05461,9016,0,9016,2645,408.7505461,3053.750546,12069.75055,3001.467456,2745.546351,1404.086785,1463.621302,153.8619329,247.4161736,880.5325444,805.4536489,411.913215,429.3786982,45.13806706,72.58382643,0,0,0,0,0,0,108.4712037,108.1665857,86.26530636,86.02304884,9.926138454,9.898263034
Oromia,Borena ,Elwaya,ET041295,30262.68921,0,0,0,0,302.6268921,302.6268921,302.6268921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.46444253,77.92781027,65.5825708,61.9746642,7.546274458,7.131129807
Oromia,Borena ,Yabelo Town,ET041296,27570.22227,0,0,0,0,275.7022227,275.7022227,275.7022227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78.48523913,67.63693889,62.41797791,53.79050895,7.182139807,6.189417993
Oromia,Borena ,Wachile,ET041298,28822.73286,22502,0,22502,858,288.2273286,1146.227329,23648.22733,6330.614041,7223.565839,3491.855736,3751.938784,1079.826284,624.1993151,241.3859589,275.434161,133.1442637,143.0612158,41.17371575,23.80068493,0,0,0,0,0,0,71.10654306,81.65394108,56.54982622,64.93799277,6.506919506,7.472105929
Oromia,South West Shewa ,Ameya,ET041301,164361.1603,0,0,0,0,1643.611603,1643.611603,1643.611603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,439.4853771,431.6287722,349.5152575,343.267033,40.2170581,39.49810463
Oromia,South West Shewa ,Wenchi,ET041302,125375.5235,0,0,0,63,1253.755235,1316.755235,1316.755235,0,0,0,0,0,0,11,14,8,30,0,0,0,0,0,0,0,0,333.0048478,331.4854268,264.8331006,263.6247309,30.47308513,30.33404377
Oromia,South West Shewa ,Waliso,ET041303,187747.5718,0,0,0,0,1877.475718,1877.475718,1877.475718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,497.2097152,497.8524156,395.4224433,395.933572,45.4993796,45.55819274
Oromia,South West Shewa ,Dawo,ET041304,97930.75587,0,0,0,0,979.3075587,979.3075587,979.3075587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263.1139697,255.9190364,209.2500721,203.5280638,24.07741044,23.41900616
Oromia,South West Shewa ,Ilu,ET041305,66500.51554,0,0,0,0,665.0051554,665.0051554,665.0051554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.0022553,174.450477,141.562171,138.737502,16.28888563,15.96386441
Oromia,Finfine Special,Sebeta Hawas,ET041306,132433.7603,0,0,0,0,1324.337603,1324.337603,1324.337603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,362.0959505,339.8029793,287.9687606,270.2395392,33.13519547,31.0951783
Oromia,South West Shewa ,Kersana Malima,ET041307,109670.602,0,0,0,0,1096.70602,1096.70602,1096.70602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296.9487422,284.3054484,236.1582922,226.1032952,27.17361132,26.01663065
Oromia,South West Shewa ,Tole,ET041308,84615.19137,0,0,0,0,846.1519137,846.1519137,846.1519137,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226.7606154,221.6998988,180.3388668,176.3141648,20.75073556,20.28763225
Oromia,South West Shewa ,Becho (SW Shewa),ET041309,102249.7615,0,0,0,0,1022.497615,1022.497615,1022.497615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274.2708003,267.6529355,218.12291,212.8598346,25.09836569,24.49276863
Oromia,South West Shewa ,Seden Sodo,ET041310,103760.7036,0,0,0,0,1037.607036,1037.607036,1037.607036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275.8033944,274.1283348,219.3417561,218.0096097,25.23861251,25.08532875
Oromia,South West Shewa ,Woliso Town,ET041311,59684.7962,0,0,0,113,596.847962,709.847962,709.847962,0,0,0,0,0,0,27,25,32,28,1,0,0,0,0,0,0,0,157.671985,158.6574349,125.3938522,126.1775638,14.4284741,14.51865206
Oromia,South West Shewa ,Goro (SW Shewa),ET041312,61585.44361,0,0,0,0,615.8544361,615.8544361,615.8544361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.3196984,162.0831528,130.6806658,128.901979,15.03680259,14.83213757
Oromia,South West Shewa ,Sodo Daci,ET041314,58841.29509,0,0,0,0,588.4129509,588.4129509,588.4129509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.6147852,153.2440788,126.1436452,121.8724136,14.51474921,14.02327891
Oromia,Guji,Uraga,ET041401,145131.1574,0,0,0,462,1451.311574,1913.311574,1913.311574,0,0,0,0,0,0,138,176,60,77,7,4,0,0,0,0,0,0,386.2477421,382.9473923,307.1762704,304.5515582,35.34531225,35.0432991
Oromia,Guji,Bore,ET041402,151507.44,0,0,0,0,1515.0744,1515.0744,1515.0744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,403.4084016,399.5810304,320.8238514,317.7800082,36.91567448,36.56543392
Oromia,Guji,Adola,ET041403,146810.1263,420,6291.376813,6711.376813,0,2035.81688,2035.81688,8747.193693,144,162,48,57,6,3,0,0,0,0,0,0,1695.185107,1639.244604,1348.151929,1303.663397,155.1254296,150.0063459,548.5423235,530.4406229,436.246395,421.8504199,50.19679753,48.54032115
Oromia,Guji,Wadera,ET041404,68592.40507,321,434.2213971,755.2213971,0,1537.989429,1537.989429,2293.210827,108,118,41,47,7,0,0,0,0,0,0,0,116.8866822,113.2506583,92.95799346,90.06632542,10.69623412,10.36350364,414.0065018,401.1278958,329.2523406,319.010204,37.88550064,36.70698669
Oromia,Guji,Odo Shakiso,ET041405,127277.0706,0,13520.11731,13520.11731,0,13906.28498,13906.28498,27426.40229,0,0,0,0,0,0,0,0,0,0,0,0,3711.655862,3454.006311,2951.816879,2746.912566,339.651527,316.0741624,3817.669846,3552.661193,3036.128,2825.371118,349.3528067,325.1020148
Oromia,West Guji,Kercha,ET041406,242295.4596,88698,0,88698,45072,2422.954596,47494.9546,136192.9546,25732.02231,26971.47114,14706.25049,15376.08514,2939.128587,2973.042341,13075.75942,13705.5869,7472.99964,7813.376957,1493.52188,1510.755196,0,0,0,0,0,0,643.0602568,641.1056792,511.4149024,509.86046,58.84608011,58.66721781
Oromia,Guji,Liben,ET041407,90318.47785,16779,19649.45487,36428.45487,0,21720.24279,21720.24279,58148.69766,5808,6119,1906,2495,306,145,0,0,0,0,0,0,5257.388664,5156.822419,4181.111928,4101.133301,481.1006608,471.8979006,5811.446626,5700.282053,4621.744817,4533.33752,531.8021912,521.6295841
Oromia,Guji,Afele Kola (Dima),ET041408,84548.1354,0,0,0,0,845.481354,845.481354,845.481354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222.0038044,226.1013132,176.5558558,179.8145349,20.31544248,20.69040319
Oromia,West Guji,Hambela Wamena,ET041409,140462.8148,1400,0,1400,10154,1404.628148,11558.62815,12958.62815,406.1515618,425.7148932,232.121927,242.6945274,46.39089971,46.92619086,2945.759256,3087.649304,1683.547177,1760.228737,336.4665683,340.3489586,0,0,0,0,0,0,370.5795121,373.8734066,294.7155931,297.3351715,33.91152139,34.21294381
Oromia,Guji,Girja (Harenfema),ET041410,67186.01413,66,212.7065873,278.7065873,413,477.4015682,890.4015682,1169.108156,22.45929019,23.56158664,7.5782881,10.19624217,1.102296451,1.102296451,140.5407098,147.4384134,47.4217119,63.80375783,6.897703549,6.897703549,56.62048344,56.11400782,45.029309,44.62651754,5.18130839,5.134961093,127.079786,125.9430452,101.0643958,100.1603652,11.62899928,11.52497678
Oromia,Guji,Ana Sora,ET041411,120436,0,0,0,0,1204.36,1204.36,1204.36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,306.7057,331.6051,243.917835,263.719905,28.066465,30.344995
Oromia,Guji,Saba Boru,ET041412,68407.44479,0,0,0,0,684.0744479,684.0744479,684.0744479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184.0903054,178.4691519,146.4038939,141.9334859,16.84599965,16.33161107
Oromia,Guji,Gora Dola,ET041413,79720,568,0,568,0,797.2,797.2,1365.2,170,169,98,124,7,0,0,0,0,0,0,0,0,0,0,0,0,0,204.7496,217.7664,162.83388,173.18592,18.73652,19.92768
Oromia,Guji,Negele /Town/,ET041414O,55565.88661,2008,0,2008,0,555.6588661,555.6588661,2563.658866,606,663,360,360,19,0,0,0,0,0,0,0,0,0,0,0,0,0,153.2541629,141.2450361,121.8804334,112.3297787,14.0242017,12.9252533
Oromia,Guji,Aga Wayu,ET041482,41493.68784,0,0,0,0,414.9368784,414.9368784,414.9368784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,117.5057951,102.4107505,93.45036343,81.44553083,10.75288879,9.371549811
Oromia,Guji,Haro Walabu,ET041490,88868.44129,0,0,0,0,888.6844129,888.6844129,888.6844129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235.2229052,235.7798337,187.0687821,187.5116979,21.52511491,21.57607912
Oromia,Guji,Adola Town,ET041492,36143.66797,0,0,0,0,361.4366797,361.4366797,361.4366797,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,97.75997119,93.80146903,77.74684501,74.59871546,8.945959628,8.583719335
Oromia,West Guji,Birbirsa Kojowa,ET041496,63443.48129,1762,0,1762,1093,634.4348129,1727.434813,3489.434813,511.1707514,535.7926013,292.1420253,305.4483981,58.38626092,59.05996307,317.0883265,332.3616987,181.2209045,189.4750846,36.21803813,36.63594758,0,0,0,0,0,0,168.6729567,167.5774942,134.1427382,133.2715355,15.43516679,15.33492164
Oromia,Guji,Gumi Idalo,ET041497,16048.18475,52542,0,52542,0,160.4818475,160.4818475,52702.48185,18990,19365,5462,7287,839,599,0,0,0,0,0,0,0,0,0,0,0,0,44.1435355,40.91184365,35.10660418,32.53649452,4.039549947,3.743819655
Oromia,Guji,Shakiso Town,ET041499,46056,0,0,0,0,460.56,460.56,460.56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.6823,116.4145,101.543565,92.582475,11.684135,10.653025
Oromia,Buno Bedele,Bedele Town,ET041521,30753.15929,0,0,0,0,307.5315929,307.5315929,307.5315929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.15144683,80.84029738,65.33365064,64.29091575,7.517632399,7.397649855
Oromia,West Arsi,Siraro,ET041701,195577.5208,0,44576.73422,44576.73422,1531,16402.04574,17933.04574,62509.77996,0,0,0,0,0,0,482,441,233,246,77,52,11621.96876,12003.70038,9242.754399,9546.339075,1063.519783,1098.451827,4276.31289,4416.771352,3400.879025,3512.583254,391.322972,404.1762463
Oromia,West Arsi,Shala,ET041702,196694.9449,0,4074.011433,4074.011433,2027,1516.759325,3543.759325,7617.770758,0,0,0,0,0,0,597,589,372,348,67,54,1081.042949,1078.183111,859.7350999,857.4607191,98.92562834,98.66392616,402.4735816,401.4088604,320.080405,319.2336503,36.83012964,36.7326976
Oromia,West Arsi,Arsi Negele,ET041703,239792.7923,0,40274.80939,40274.80939,0,13985.75075,13985.75075,54260.56014,0,0,0,0,0,0,0,0,0,0,0,0,10457.61202,10888.03696,8316.761257,8659.070902,956.9701565,996.358099,3631.489692,3780.958206,2888.062085,3006.931857,332.3155662,345.9933453
Oromia,West Arsi,Kofele,ET041704,231481.3729,0,2363.681917,2363.681917,239,1525.208667,1764.208667,4127.890584,0,0,0,0,0,0,22,44,101,70,1,1,629.6765144,623.0749018,500.7710393,495.5208889,57.62134141,57.01723158,406.3102018,402.0503915,323.1316039,319.7438491,37.18121658,36.79140375
Oromia,West Arsi,Kore,ET041705,139706.8436,0,0,0,123,1397.068436,1520.068436,1520.068436,0,0,0,0,0,0,32,35,34,22,0,0,0,0,0,0,0,0,368.1929387,372.2533322,292.8175918,296.0467538,33.69312741,34.06469172
Oromia,West Arsi,Gedeb Asasa,ET041706,254366.8105,24,0,24,539,2543.668105,3082.668105,3106.668105,7.332149201,4.561278863,5.88277087,4.561278863,1.065719361,0.596802842,164.6678508,102.4387211,132.1172291,102.4387211,23.93428064,13.40319716,0,0,0,0,0,0,667.2939877,680.8501077,530.687577,541.4685291,61.0636951,62.30420797
Oromia,West Arsi,Dodola,ET041707,221630,0,0,0,0,2216.3,2216.3,2216.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,557.1943,617.4447,443.127165,491.043285,50.988535,56.502015
Oromia,West Arsi,Kokosa,ET041708,193639.4579,0,12766.05301,12766.05301,0,2323.976056,2323.976056,15090.02907,0,0,0,0,0,0,0,0,0,0,0,0,3279.42802,3486.580078,2608.073416,2772.81793,300.0986018,319.0549694,596.9983194,634.7089902,474.7826257,504.7732818,54.63097828,58.08186043
Oromia,West Arsi,Nenesebo (Wereka),ET041709,154312.8337,0,1169.84501,1169.84501,0,1543.128337,1543.128337,2712.973347,0,0,0,0,0,0,0,0,0,0,0,0,308.4546892,311.563166,245.3087764,247.7808953,28.22651401,28.51096897,406.8788322,410.9791862,323.583826,326.8447679,37.23325163,37.6084727
Oromia,West Arsi,Adaba,ET041710,188001.4477,0,0,0,298,1880.014477,2178.014477,2178.014477,0,0,0,0,0,0,61,49,89,99,0,0,0,0,0,0,0,0,494.1115954,502.2960776,392.9585612,399.467541,45.21587241,45.96482975
Oromia,West Arsi,Shashemene Town,ET041711,158286.5124,0,29391.09633,29391.09633,0,22554.4951,22554.4951,51945.59143,0,0,0,0,0,0,0,0,0,0,0,0,7854.854904,7722.42615,6246.832721,6141.514382,718.7933261,706.6748458,6027.753592,5926.128813,4793.770074,4712.949613,551.5963193,542.2966933
Oromia,West Arsi,Shashemene Zuria,ET041712,291304.4391,0,0,0,0,2913.044391,2913.044391,2913.044391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,752.5773707,791.3361564,598.5120033,629.3362074,68.86792921,72.41472375
Oromia,West Arsi,Heban Arsi,ET041783,73563.75595,0,0,0,0,735.6375595,735.6375595,735.6375595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194.640623,195.2472835,154.7943823,155.276849,17.81145324,17.86696839
Oromia,West Arsi,Wondo,ET041797,115179.2058,0,0,0,0,1151.792058,1151.792058,1151.792058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,303.7293729,306.7204176,241.5508126,243.9295397,27.79410299,28.0678118
Oromia,West Arsi,Bishan Guracha,ET041798,24665.88866,0,0,0,0,246.6588866,246.6588866,246.6588866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.48473474,60.24447514,56.05531262,47.91140806,6.450018179,5.512937819
Oromia,West Arsi,Arsi Negele Town,ET041799O,96402.83896,0,0,0,43,964.0283896,1007.02839,1007.02839,0,0,0,0,0,0,3,7,28,5,0,0,0,0,0,0,0,0,254.4552432,256.4798033,202.363934,203.9740322,23.28505528,23.47032162
Oromia,West Arsi,Dodola Town,ET041800O,32822.06835,0,0,0,128,328.2206835,456.2206835,456.2206835,0,0,0,0,0,0,26,20,45,37,0,0,0,0,0,0,0,0,91.89737938,82.05958286,73.0844253,65.26059278,8.409477169,7.509225978
Oromia,Kelem Wellega ,Hawa Galan,ET041801,143338.3449,0,0,0,0,1433.383449,1433.383449,1433.383449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,391.8435855,367.8496426,311.6265496,292.5445743,35.85738472,33.66171258
Oromia,Kelem Wellega ,Yama Logi Welel,ET041802,55014.47393,0,0,0,0,550.1447393,550.1447393,550.1447393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.9707008,147.606011,114.4974536,117.3885541,13.17467734,13.50734252
Oromia,Kelem Wellega ,Dale Wabera,ET041803,76079.22585,0,0,0,0,760.7922585,760.7922585,760.7922585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195.6697667,207.5501303,155.6128428,165.0610942,17.9056296,18.99279494
Oromia,Kelem Wellega ,Gawo Kebe,ET041804,79870,0,0,0,0,798.7,798.7,798.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212.3127,210.9983,168.848685,167.803365,19.428615,19.308335
Oromia,Kelem Wellega ,Sayo,ET041805,155612.0094,0,0,0,0,1556.120094,1556.120094,1556.120094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,412.0359336,412.707716,327.6851812,328.2194383,37.70517506,37.76664948
Oromia,Kelem Wellega ,Denbi Dollo Town,ET041806,46401.54914,0,0,0,0,464.0154914,464.0154914,464.0154914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.4716388,119.4565717,100.5807467,95.00178294,11.57334808,10.93140326
Oromia,Kelem Wellega ,Anfilo,ET041807,104839.8647,2350,0,2350,18041,1048.398647,19089.39865,21439.39865,778.6082095,703.0062282,384.8094748,380.6605856,66.38222745,36.53327448,5977.39179,5396.993772,2954.190525,2922.339414,509.6177725,280.4667255,0,0,0,0,0,0,284.4890032,271.1622798,226.2492733,215.6507565,26.03342765,24.81390674
Oromia,Kelem Wellega ,Dale Sadi,ET041808,99924.75,8129,0,8129,28,999.2475,1027.2475,9156.2475,2101.760574,2763.481304,1446.019247,1458.974623,227.2173593,131.5468922,7.23942626,9.518695599,4.980752728,5.025376977,0.782640677,0.45310776,0,0,0,0,0,0,263.0337779,266.5673971,209.1862969,211.9965243,24.07007213,24.39343162
Oromia,Kelem Wellega ,Gidami,ET041809,115968.0804,0,0,0,0,1159.680804,1159.680804,1159.680804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,310.1633274,304.4674987,246.6676273,242.1378315,28.38287052,27.86164847
Oromia,Kelem Wellega ,Jimma Horo,ET041810,61913.28476,0,0,0,0,619.1328476,619.1328476,619.1328476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.4439579,162.6964513,131.5747703,129.3897249,15.13968294,14.88826016
Oromia,Kelem Wellega ,Lalo Kile,ET041811,65884.95305,0,0,0,0,658.8495305,658.8495305,658.8495305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.7823045,176.4079466,137.4108327,140.2942444,15.81121088,16.14299134
Oromia,Kelem Wellega ,Sedi Chenka,ET041812O,56514.77415,0,0,0,0,565.1477415,565.1477415,565.1477415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.0013333,146.5269697,121.6793622,116.5304108,14.0010654,13.40860006
